DEPTH,LITHOLOGY
25.8064,IGN
25.8318,IGN
25.8572,IGN
25.8826,IGN
25.908,IGN
25.9334,IGN
25.9588,IGN
25.9842,IGN
26.0096,IGN
26.035,IGN
26.0604,IGN
26.0858,IGN
26.1112,IGN
26.1366,IGN
26.162,IGN
26.1874,IGN
26.2128,IGN
26.2382,IGN
26.2636,IGN
26.289,IGN
26.3144,IGN
26.3398,IGN
26.3652,IGN
26.3906,IGN
26.416,IGN
26.4414,IGN
26.4668,IGN
26.4922,IGN
26.5176,IGN
26.543,IGN
26.5684,IGN
26.5938,IGN
26.6192,IGN
26.6446,IGN
26.67,IGN
26.6954,IGN
26.7208,IGN
26.7462,IGN
26.7716,IGN
26.797,IGN
26.8224,IGN
26.8478,IGN
26.8732,IGN
26.8986,IGN
26.924,IGN
26.9494,IGN
26.9748,IGN
27.0002,IGN
27.0256,IGN
27.051,IGN
27.0764,IGN
27.1018,IGN
27.1272,IGN
27.1526,IGN
27.178,IGN
27.2034,IGN
27.2288,IGN
27.2542,IGN
27.2796,IGN
27.305,IGN
27.3304,IGN
27.3558,IGN
27.3812,IGN
27.4066,IGN
27.432,IGN
27.4574,IGN
27.4828,IGN
27.5082,IGN
27.5336,IGN
27.559,IGN
27.5844,IGN
27.6098,IGN
27.6352,IGN
27.6606,IGN
27.686,IGN
27.7114,IGN
27.7368,IGN
27.7622,IGN
27.7876,IGN
27.813,IGN
27.8384,IGN
27.8638,IGN
27.8892,IGN
27.9146,IGN
27.94,IGN
27.9654,IGN
27.9908,IGN
28.0162,IGN
28.0416,IGN
28.067,IGN
28.0924,IGN
28.1178,IGN
28.1432,IGN
28.1686,IGN
28.194,IGN
28.2194,IGN
28.2448,IGN
28.2702,IGN
28.2956,IGN
28.321,IGN
28.3464,IGN
28.3718,IGN
28.3972,IGN
28.4226,IGN
28.448,IGN
28.4734,IGN
28.4988,IGN
28.5242,IGN
28.5496,IGN
28.575,IGN
28.6004,IGN
28.6258,IGN
28.6512,IGN
28.6766,IGN
28.702,IGN
28.7274,IGN
28.7528,IGN
28.7782,IGN
28.8036,IGN
28.829,IGN
28.8544,IGN
28.8798,IGN
28.9052,IGN
28.9306,IGN
28.956,IGN
28.9814,IGN
29.0068,IGN
29.0322,IGN
29.0576,IGN
29.083,IGN
29.1084,IGN
29.1338,IGN
29.1592,IGN
29.1846,IGN
29.21,IGN
29.2354,IGN
29.2608,IGN
29.2862,IGN
29.3116,IGN
29.337,IGN
29.3624,IGN
29.3878,IGN
29.4132,IGN
29.4386,IGN
29.464,IGN
29.4894,IGN
29.5148,IGN
29.5402,IGN
29.5656,IGN
29.591,IGN
29.6164,IGN
29.6418,IGN
29.6672,IGN
29.6926,IGN
29.718,IGN
29.7434,IGN
29.7688,IGN
29.7942,IGN
29.8196,IGN
29.845,IGN
29.8704,IGN
29.8958,IGN
29.9212,IGN
29.9466,IGN
29.972,IGN
29.9974,IGN
30.0228,IGN
30.0482,IGN
30.0736,IGN
30.099,IGN
30.1244,IGN
30.1498,IGN
30.1752,IGN
30.2006,IGN
30.226,IGN
30.2514,IGN
30.2768,IGN
30.3022,IGN
30.3276,IGN
30.353,IGN
30.3784,IGN
30.4038,IGN
30.4292,IGN
30.4546,IGN
30.48,IGN
30.5054,IGN
30.5308,IGN
30.5562,IGN
30.5816,IGN
30.607,IGN
30.6324,IGN
30.6578,IGN
30.6832,IGN
30.7086,IGN
30.734,IGN
30.7594,IGN
30.7848,IGN
30.8102,IGN
30.8356,IGN
30.861,IGN
30.8864,IGN
30.9118,IGN
30.9372,IGN
30.9626,IGN
30.988,IGN
31.0134,IGN
31.0388,IGN
31.0642,IGN
31.0896,IGN
31.115,IGN
31.1404,IGN
31.1658,IGN
31.1912,IGN
31.2166,IGN
31.242,IGN
31.2674,IGN
31.2928,IGN
31.3182,IGN
31.3436,IGN
31.369,IGN
31.3944,IGN
31.4198,IGN
31.4452,IGN
31.4706,IGN
31.496,IGN
31.5214,IGN
31.5468,IGN
31.5722,IGN
31.5976,IGN
31.623,IGN
31.6484,IGN
31.6738,IGN
31.6992,IGN
31.7246,IGN
31.75,IGN
31.7754,IGN
31.8008,IGN
31.8262,IGN
31.8516,IGN
31.877,IGN
31.9024,IGN
31.9278,IGN
31.9532,IGN
31.9786,IGN
32.004,IGN
32.0294,IGN
32.0548,IGN
32.0802,IGN
32.1056,IGN
32.131,IGN
32.1564,IGN
32.1818,IGN
32.2072,IGN
32.2326,IGN
32.258,IGN
32.2834,IGN
32.3088,IGN
32.3342,IGN
32.3596,IGN
32.385,IGN
32.4104,IGN
32.4358,IGN
32.4612,IGN
32.4866,IGN
32.512,IGN
32.5374,IGN
32.5628,IGN
32.5882,IGN
32.6136,IGN
32.639,IGN
32.6644,IGN
32.6898,IGN
32.7152,IGN
32.7406,IGN
32.766,IGN
32.7914,IGN
