DEPTH,LITHOLOGY
3358.8,IGN
3358.95,IGN
3359.1,IGN
3359.25,IGN
3359.4,IGN
3359.55,IGN
3359.7,IGN
3359.85,IGN
3360,IGN
3360.15,IGN
3360.3,IGN
3360.45,IGN
3360.6,IGN
3360.75,IGN
3360.9,IGN
3361.05,IGN
3361.2,IGN
3361.35,IGN
3361.5,IGN
3361.65,IGN
3361.8,IGN
3361.95,IGN
3362.1,IGN
3362.25,IGN
3362.4,IGN
3362.55,IGN
3362.7,IGN
3362.85,IGN
3363,IGN
3363.15,IGN
3363.3,IGN
3363.45,IGN
3363.6,IGN
3363.75,IGN
3363.9,IGN
3364.05,IGN
3364.2,IGN
3364.35,IGN
3364.5,IGN
3364.65,IGN
3364.8,IGN
3364.95,IGN
3365.1,IGN
3365.25,IGN
3365.4,IGN
3365.55,IGN
3365.7,IGN
3365.85,IGN
3366,IGN
3366.15,IGN
3366.3,IGN
3366.45,IGN
3366.6,IGN
3366.75,IGN
3366.9,IGN
3367.05,IGN
3367.2,IGN
3367.35,IGN
3367.5,IGN
3367.65,IGN
3367.8,IGN
3367.95,IGN
3368.1,DMT
3368.25,DMT
3368.4,DMT
3368.55,DMT
3368.7,DMT
3368.85,DMT
3369,DMT
3369.15,DMT
3369.3,DMT
3369.45,DMT
3369.6,DMT
3369.75,DMT
3369.9,DMT
3370.05,SS
3370.2,SS
3370.35,SS
3370.5,SS
3370.65,SS
3370.8,SS
3370.95,SS
3371.1,SS
3371.25,SS
3371.4,SS
3371.55,SS
3371.7,SS
3371.85,SS
3372,SS
3372.15,SS
3372.3,SS
3372.45,SS
3372.6,SS
3372.75,SS
3372.9,SS
3373.05,SS
3373.2,SS
3373.35,SS
3373.5,SS
3373.65,SS
3373.8,SS
3373.95,SS
3374.1,SS
3374.25,SS
3374.4,SS
3374.55,SS
3374.7,SS
3374.85,SS
3375,SS
3375.15,SS
3375.3,SS
3375.45,SS
3375.6,SS
3375.75,SS
3375.9,SS
3376.05,SS
3376.2,SS
3376.35,SS
3376.5,SS
3376.65,SS
3376.8,SS
3376.95,SS
3377.1,SS
3377.25,SS
3377.4,SS
3377.55,SS
3377.7,SS
3377.85,SS
3378,ST
3378.15,ST
3378.3,ST
3378.45,ST
3378.6,ST
3378.75,ST
3378.9,ST
3379.05,ST
3379.2,ST
3379.35,ST
3379.5,ST
3379.65,ST
3379.8,ST
3379.95,ST
3380.1,ST
3380.25,ST
3380.4,ST
3380.55,ST
3380.7,ST
3380.85,ST
3381,DMT
3381.15,DMT
3381.3,DMT
3381.45,DMT
3381.6,DMT
3381.75,DMT
3381.9,DMT
3382.05,DMT
3382.2,DMT
3382.35,DMT
3382.5,DMT
3382.65,DMT
3382.8,DMT
3382.95,DMT
3383.1,DMT
3383.25,DMT
3383.4,DMT
3383.55,DMT
3383.7,DMT
3383.85,DMT
3384,DMT
3384.15,DMT
3384.3,DMT
3384.45,DMT
3384.6,DMT
3384.75,DMT
3384.9,DMT
3385.05,DMT
3385.2,DMT
3385.35,DMT
3385.5,DMT
3385.65,DMT
3385.8,DMT
3385.95,DMT
3386.1,DMT
3386.25,DMT
3386.4,DMT
3386.55,DMT
3386.7,DMT
3386.85,DMT
3387,DMT
3387.15,DMT
3387.3,DMT
3387.45,DMT
3387.6,DMT
