DEPTH,LITHOLOGY
4036.7712,SS
4036.85248,SS
4036.93376,SS
4037.01504,ST
4037.09632,ST
4037.1776,ST
4037.25888,ST
4037.34016,ST
4037.42144,ST
4037.50272,ST
4037.584,ST
4037.66528,ST
4037.74656,ST
4037.82784,ST
4037.90912,ST
4037.9904,ST
4038.07168,ST
4038.15296,ST
4038.23424,ST
4038.31552,ST
4038.3968,ST
4038.47808,ST
4038.55936,ST
4038.64064,ST
4038.72192,ST
4038.8032,ST
4038.88448,ST
4038.96576,ST
4039.04704,SS
4039.12832,SS
4039.2096,SS
4039.29088,SS
4039.37216,SS
4039.45344,SS
4039.53472,SS
4039.616,SS
4039.69728,SS
4039.77856,SS
4039.85984,SS
4039.94112,SS
4040.0224,SS
4040.10368,SS
4040.18496,SS
4040.26624,SS
4040.34752,SS
4040.4288,SS
4040.51008,SS
4040.59136,SS
4040.67264,SS
4040.75392,SS
4040.8352,SS
4040.91648,SS
4040.99776,SS
4041.07904,SS
4041.16032,SS
4041.2416,SS
4041.32288,SS
4041.40416,SS
4041.48544,SS
4041.56672,SS
4041.648,SS
4041.72928,SS
4041.81056,SS
4041.89184,SS
4041.97312,SS
4042.0544,SS
4042.13568,SS
4042.21696,SS
4042.29824,SS
4042.37952,SS
4042.4608,SS
4042.54208,SS
4042.62336,SS
4042.70464,SS
4042.78592,SS
4042.8672,SS
4042.94848,SS
4043.02976,SS
4043.11104,SS
4043.19232,SS
4043.2736,SS
4043.35488,SS
4043.43616,SS
4043.51744,SS
4043.59872,SS
4043.68,SS
4043.76128,SS
4043.84256,SS
4043.92384,SS
4044.00512,SH
4044.0864,SH
4044.16768,SH
4044.24896,SH
4044.33024,SH
4044.41152,SH
4044.4928,SH
4044.57408,SH
4044.65536,SH
4044.73664,SH
4044.81792,SH
4044.8992,SH
4044.98048,SH
4045.06176,SH
4045.14304,SH
4045.22432,SH
4045.3056,SH
4045.38688,SH
4045.46816,SH
4045.54944,SH
4045.63072,SH
4045.712,SH
4045.79328,SH
4045.87456,SH
4045.95584,SH
4046.03712,SH
4046.1184,SH
4046.19968,SH
4046.28096,SH
4046.36224,SH
4046.44352,SH
4046.5248,SH
4046.60608,SH
4046.68736,SH
4046.76864,SH
4046.84992,SH
4046.9312,SH
4047.01248,SH
4047.09376,SH
4047.17504,SH
4047.25632,SH
4047.3376,SH
4047.41888,SH
4047.50016,SH
4047.58144,SH
4047.66272,SH
4047.744,SH
4047.82528,SH
4047.90656,SH
4047.98784,SH
4048.06912,SH
4048.1504,SH
4048.23168,SH
4048.31296,SH
4048.39424,SH
4048.47552,SH
4048.5568,SH
4048.63808,SH
4048.71936,SH
4048.80064,SH
4048.88192,SH
4048.9632,SH
4049.04448,SH
4049.12576,SH
4049.20704,SH
4049.28832,SH
4049.3696,SH
4049.45088,SH
4049.53216,SH
4049.61344,SH
4049.69472,SH
4049.776,SH
4049.85728,SH
4049.93856,SH
4050.01984,SH
4050.10112,SH
4050.1824,SH
4050.26368,SH
4050.34496,SH
4050.42624,SH
4050.50752,SH
4050.5888,SH
