DEPTH,LITHOLOGY
194.6148,IGN
194.7672,IGN
194.9196,IGN
195.072,IGN
195.2244,IGN
195.3768,IGN
195.5292,IGN
195.6816,IGN
195.834,IGN
195.9864,IGN
196.1388,IGN
196.2912,IGN
196.4436,IGN
196.596,IGN
196.7484,IGN
196.9008,IGN
197.0532,IGN
197.2056,IGN
197.358,IGN
197.5104,IGN
197.6628,IGN
197.8152,IGN
197.9676,IGN
198.12,IGN
198.2724,IGN
198.4248,IGN
198.5772,IGN
198.7296,IGN
198.882,IGN
199.0344,IGN
199.1868,IGN
199.3392,IGN
199.4916,IGN
199.644,IGN
199.7964,IGN
199.9488,IGN
200.1012,IGN
200.2536,IGN
200.406,IGN
200.5584,IGN
200.7108,IGN
200.8632,IGN
201.0156,IGN
201.168,IGN
201.3204,IGN
201.4728,IGN
201.6252,IGN
201.7776,IGN
201.93,IGN
202.0824,IGN
202.2348,IGN
202.3872,IGN
202.5396,IGN
202.692,IGN
202.8444,IGN
202.9968,IGN
203.1492,IGN
203.3016,IGN
203.454,IGN
203.6064,IGN
203.7588,IGN
203.9112,IGN
204.0636,IGN
204.216,IGN
204.3684,IGN
204.5208,IGN
204.6732,IGN
204.8256,IGN
204.978,IGN
205.1304,IGN
205.2828,IGN
205.4352,IGN
205.5876,IGN
205.74,IGN
205.8924,IGN
206.0448,IGN
206.1972,IGN
206.3496,IGN
206.502,IGN
206.6544,IGN
206.8068,IGN
206.9592,IGN
207.1116,IGN
207.264,IGN
207.4164,IGN
207.5688,IGN
207.7212,IGN
207.8736,IGN
208.026,IGN
208.1784,IGN
208.3308,IGN
208.4832,IGN
208.6356,IGN
208.788,IGN
208.9404,IGN
209.0928,IGN
209.2452,IGN
209.3976,IGN
209.55,IGN
209.7024,IGN
209.8548,IGN
210.0072,IGN
210.1596,IGN
210.312,IGN
210.4644,IGN
210.6168,IGN
210.7692,IGN
210.9216,IGN
211.074,IGN
211.2264,IGN
211.3788,IGN
211.5312,IGN
211.6836,IGN
211.836,IGN
211.9884,IGN
